date,hour,forecast_load_mw
2024-04-14,2,21216
2024-04-14,3,21062
2024-04-14,4,21260
2024-04-14,5,21758
2024-04-14,6,22536
2024-04-14,7,23236
2024-04-14,8,23218
2024-04-14,9,22897
2024-04-14,10,22394
2024-04-14,11,22130
2024-04-14,12,22032
2024-04-14,13,22095
2024-04-14,14,22433
2024-04-14,15,23096
2024-04-14,16,23903
2024-04-14,17,24943
2024-04-14,18,25870
2024-04-14,19,26756
2024-04-14,20,26892
2024-04-14,21,25847
2024-04-14,22,24257
2024-04-14,23,22769
2024-04-15,0,22008
2024-04-15,1,21230
2024-04-15,2,20817
2024-04-15,3,20665
2024-04-15,4,21113
2024-04-15,5,22709
2024-04-15,6,25090
2024-04-15,7,26623
2024-04-15,8,26804
2024-04-15,9,26654
2024-04-15,10,26616
2024-04-15,11,26799
2024-04-15,12,27098
2024-04-15,13,27432
2024-04-15,14,27862
2024-04-15,15,28421
2024-04-15,16,29100
2024-04-15,17,29831
2024-04-15,18,30347
2024-04-15,19,30493
2024-04-15,20,30134
2024-04-15,21,28501
2024-04-15,22,26451
2024-04-15,23,24522
2024-04-16,0,23233
2024-04-16,1,22235
2024-04-16,2,21658
2024-04-16,3,21380
2024-04-16,4,21684
2024-04-16,5,23058
2024-04-16,6,25509
2024-04-16,7,27028
2024-04-16,8,26855
2024-04-16,9,26453
2024-04-16,10,26031
2024-04-16,11,26020
2024-04-16,12,26075
2024-04-16,13,26300
2024-04-16,14,26652
2024-04-16,15,27338
2024-04-16,16,27998
2024-04-16,17,28882
2024-04-16,18,29167
2024-04-16,19,29292
2024-04-16,20,28984
2024-04-16,21,27853
2024-04-16,22,25946
2024-04-16,23,24083
2024-04-17,0,22644
2024-04-17,1,21868
2024-04-17,2,21409
2024-04-17,3,21277
2024-04-17,4,21689
2024-04-17,5,23124
2024-04-17,6,25597
2024-04-17,7,27172
2024-04-17,8,27262
2024-04-17,9,27184
2024-04-17,10,26983
2024-04-17,11,26844
2024-04-17,12,26838
2024-04-17,13,26846
2024-04-17,14,26909
2024-04-17,15,27144
2024-04-17,16,27658
2024-04-17,17,28292
2024-04-17,18,28548
2024-04-17,19,28832
2024-04-17,20,28641
2024-04-17,21,27487
2024-04-17,22,25721
2024-04-17,23,24041
2024-04-18,0,22634
2024-04-18,1,21865
2024-04-18,2,21467
2024-04-18,3,21391
2024-04-18,4,21836
2024-04-18,5,23301
2024-04-18,6,25791
2024-04-18,7,27313
2024-04-18,8,27498
2024-04-18,9,27252
2024-04-18,10,27138
2024-04-18,11,26969
2024-04-18,12,26776
2024-04-18,13,26585
2024-04-18,14,26519
2024-04-18,15,26687
2024-04-18,16,27125
2024-04-18,17,27722
2024-04-18,18,28131
2024-04-18,19,28583
2024-04-18,20,28635
2024-04-18,21,27560
2024-04-18,22,25927
2024-04-18,23,24315
2024-04-19,0,23385
2024-04-19,1,22637
2024-04-19,2,22259
2024-04-19,3,22244
2024-04-19,4,22734
2024-04-19,5,24277
2024-04-19,6,26579
2024-04-19,7,27896
2024-04-19,8,28011
2024-04-19,9,27620
2024-04-19,10,27103
2024-04-19,11,26636
2024-04-19,12,26279
2024-04-19,13,25980
2024-04-19,14,25813
2024-04-19,15,25855
2024-04-19,16,26231
2024-04-19,17,26635
2024-04-19,18,26960
2024-04-19,19,27365
2024-04-19,20,27585
2024-04-19,21,26822
2024-04-19,22,25538
2024-04-19,23,24038
2024-04-20,0,22658
2024-04-20,1,21777
2024-04-20,2,21265
2024-04-20,3,21030
2024-04-20,4,21230
2024-04-20,5,21833
2024-04-20,6,22773
2024-04-20,7,23660
2024-04-20,8,24159
2024-04-20,9,24210
2024-04-20,10,24022
2024-04-20,11,23601
2024-04-20,12,22981
2024-04-20,13,22518
2024-04-20,14,22349
2024-04-20,15,22542
2024-04-20,16,23057
2024-04-20,17,23930
2024-04-20,18,24732
2024-04-20,19,25552
2024-04-20,20,26009
2024-04-20,21,25419
2024-04-20,22,24381
2024-04-20,23,23106
2024-04-21,0,22418
2024-04-21,1,21773
2024-04-21,2,21434
2024-04-21,3,21356
2024-04-21,4,21521
2024-04-21,5,22099
2024-04-21,6,23013
2024-04-21,7,23874
2024-04-21,8,24117
2024-04-21,9,23976
2024-04-21,10,23874
2024-04-21,11,23672
2024-04-21,12,23439
2024-04-21,13,23241
2024-04-21,14,23169
2024-04-21,15,23341
2024-04-21,16,24020
2024-04-21,17,24780
2024-04-21,18,25722
2024-04-21,19,26797
2024-04-21,20,27463
2024-04-21,21,26777
2024-04-21,22,25699
2024-04-21,23,24302
2024-04-22,0,23215
2024-04-22,1,22713
2024-04-22,2,22515
2024-04-22,3,22656
2024-04-22,4,23621
2024-04-22,5,25356
2024-04-22,6,27983
2024-04-22,7,29277
2024-04-22,8,28710
2024-04-22,9,27512
2024-04-22,10,26588
2024-04-22,11,25926
2024-04-22,12,25461
2024-04-22,13,25105
2024-04-22,14,24930
2024-04-22,15,25108
2024-04-22,16,25553
2024-04-22,17,26476
2024-04-22,18,27187
2024-04-22,19,28129
2024-04-22,20,28741
2024-04-22,21,27804
2024-04-22,22,26150
2024-04-22,23,24562
2024-04-23,0,24005
2024-04-23,1,23473
2024-04-23,2,23282
2024-04-23,3,23394
2024-04-23,4,24203
2024-04-23,5,26140
2024-04-23,6,28590
2024-04-23,7,29654
2024-04-23,8,28581
2024-04-23,9,27212
2024-04-23,10,26148
2024-04-23,11,25532
2024-04-23,12,25183
2024-04-23,13,24976
2024-04-23,14,24936
2024-04-23,15,25203
2024-04-23,16,25722
2024-04-23,17,26767
2024-04-23,18,27335
2024-04-23,19,28126
2024-04-23,20,28549
2024-04-23,21,27675
2024-04-23,22,25902
2024-04-23,23,24232
2024-04-24,0,22707
2024-04-24,1,21966
2024-04-24,2,21576
2024-04-24,3,21489
2024-04-24,4,22008
2024-04-24,5,23592
2024-04-24,6,25915
2024-04-24,7,27193
2024-04-24,8,27352
2024-04-24,9,26971
2024-04-24,10,26535
2024-04-24,11,26240
2024-04-24,12,26054
2024-04-24,13,25964
2024-04-24,14,25935
2024-04-24,15,26081
2024-04-24,16,26560
2024-04-24,17,27215
2024-04-24,18,27635
2024-04-24,19,28063
2024-04-24,20,28289
2024-04-24,21,27402
2024-04-24,22,25647
2024-04-24,23,24002
2024-04-25,0,22906
2024-04-25,1,22367
2024-04-25,2,22109
2024-04-25,3,22187
2024-04-25,4,22783
2024-04-25,5,24389
2024-04-25,6,27234
2024-04-25,7,28714
2024-04-25,8,28330
2024-04-25,9,27555
2024-04-25,10,26867
2024-04-25,11,26306
2024-04-25,12,25820
2024-04-25,13,25551
2024-04-25,14,25332
2024-04-25,15,25440
2024-04-25,16,26016
2024-04-25,17,26916
2024-04-25,18,27749
2024-04-25,19,28573
2024-04-25,20,29066
2024-04-25,21,28086
2024-04-25,22,26432
2024-04-25,23,24885
2024-04-26,0,23915
2024-04-26,1,23291
2024-04-26,2,23060
2024-04-26,3,23118
2024-04-26,4,23804
2024-04-26,5,25462
2024-04-26,6,27830
2024-04-26,7,28884
2024-04-26,8,28119
2024-04-26,9,26838
2024-04-26,10,25766
2024-04-26,11,25055
2024-04-26,12,24551
2024-04-26,13,24233
2024-04-26,14,24022
2024-04-26,15,24162
2024-04-26,16,24858
2024-04-26,17,25758
2024-04-26,18,26333
2024-04-26,19,26898
2024-04-26,20,27540
2024-04-26,21,26901
2024-04-26,22,25560
2024-04-26,23,24193
2024-04-27,0,23156
2024-04-27,1,22512
2024-04-27,2,22142
2024-04-27,3,22044
2024-04-27,4,22253
2024-04-27,5,22981
2024-04-27,6,23972
2024-04-27,7,24746
2024-04-27,8,24893
2024-04-27,9,24782
2024-04-27,10,24508
2024-04-27,11,24154
2024-04-27,12,23752
2024-04-27,13,23495
2024-04-27,14,23414
2024-04-27,15,23600
2024-04-27,16,24273
2024-04-27,17,24990
2024-04-27,18,25526
2024-04-27,19,26054
2024-04-27,20,26583
2024-04-27,21,25890
2024-04-27,22,24653
2024-04-27,23,23445
2024-04-28,0,22048
2024-04-28,1,21310
2024-04-28,2,20876
2024-04-28,3,20706
2024-04-28,4,20797
2024-04-28,5,21229
2024-04-28,6,21805
2024-04-28,7,22211
2024-04-28,8,22654
2024-04-28,9,22764
2024-04-28,10,22727
2024-04-28,11,22744
2024-04-28,12,23066
2024-04-28,13,23407
2024-04-28,14,24054
2024-04-28,15,25006
2024-04-28,16,26135
2024-04-28,17,27294
2024-04-28,18,28075
2024-04-28,19,28750
2024-04-28,20,28943
2024-04-28,21,27760
2024-04-28,22,26235
2024-04-28,23,24521
2024-04-29,0,23341
2024-04-29,1,22381
2024-04-29,2,21924
2024-04-29,3,21687
2024-04-29,4,22024
2024-04-29,5,23368
2024-04-29,6,25571
2024-04-29,7,27014
2024-04-29,8,27721
2024-04-29,9,28117
2024-04-29,10,28996
2024-04-29,11,30037
2024-04-29,12,31422
2024-04-29,13,32911
2024-04-29,14,34535
2024-04-29,15,35917
2024-04-29,16,37004
2024-04-29,17,37698
2024-04-29,18,37652
2024-04-29,19,37062
2024-04-29,20,36080
2024-04-29,21,33830
2024-04-29,22,30920
2024-04-29,23,28350
2024-04-30,0,26207
2024-04-30,1,24687
2024-04-30,2,23870
2024-04-30,3,23292
2024-04-30,4,23467
2024-04-30,5,24648
2024-04-30,6,27249
2024-04-30,7,28893
2024-04-30,8,29406
2024-04-30,9,29762
2024-04-30,10,30112
2024-04-30,11,30939
2024-04-30,12,32154
2024-04-30,13,33276
2024-04-30,14,34400
2024-04-30,15,35562
2024-04-30,16,36415
2024-04-30,17,37227
2024-04-30,18,37049
2024-04-30,19,36405
2024-04-30,20,35141
2024-04-30,21,33040
2024-04-30,22,30336
2024-04-30,23,27912
2024-05-01,0,26507
2024-05-01,1,25078
2024-05-01,2,24127
2024-05-01,3,23593
2024-05-01,4,23584
2024-05-01,5,24800
2024-05-01,6,27158
2024-05-01,7,28642
2024-05-01,8,28898
2024-05-01,9,29169
2024-05-01,10,29418
2024-05-01,11,30000
2024-05-01,12,30653
2024-05-01,13,31454
2024-05-01,14,32255
2024-05-01,15,33251
2024-05-01,16,34286
2024-05-01,17,34988
2024-05-01,18,34796
2024-05-01,19,34336
2024-05-01,20,33232
2024-05-01,21,31552
2024-05-01,22,29132
2024-05-01,23,26872
2024-05-02,0,25063
2024-05-02,1,23837
2024-05-02,2,23075
2024-05-02,3,22681
2024-05-02,4,22812
2024-05-02,5,24104
2024-05-02,6,26442
2024-05-02,7,27874
2024-05-02,8,28518
2024-05-02,9,29038
2024-05-02,10,29503
2024-05-02,11,30502
2024-05-02,12,31649
2024-05-02,13,33069
2024-05-02,14,34447
2024-05-02,15,36036
2024-05-02,16,37506
2024-05-02,17,38569
2024-05-02,18,38374
2024-05-02,19,37644
2024-05-02,20,36478
2024-05-02,21,34343
2024-05-02,22,31505
2024-05-02,23,28872
2024-05-03,0,25463
2024-05-03,1,24134
2024-05-03,2,23248
2024-05-03,3,22797
2024-05-03,4,22870
2024-05-03,5,24004
2024-05-03,6,26166
2024-05-03,7,27594
2024-05-03,8,27997
2024-05-03,9,28132
2024-05-03,10,28141
2024-05-03,11,28246
2024-05-03,12,28413
2024-05-03,13,28618
2024-05-03,14,28844
2024-05-03,15,29105
2024-05-03,16,29362
2024-05-03,17,29737
2024-05-03,18,29566
2024-05-03,19,29234
2024-05-03,20,28655
2024-05-03,21,27510
2024-05-03,22,25929
2024-05-03,23,24229
2024-05-04,0,22530
